T kappa_11 kappa_12 kappa_13 kappa_21 kappa_22 kappa_23 kappa_31 kappa_32 kappa_33
300    0.1850562664E+00    0.8589252570E-05   -0.3150485419E-05    0.8589252570E-05    0.8947754569E-01   -0.8692000100E-02   -0.3150485419E-05   -0.8692000100E-02    0.1869237016E+00
400    0.2135189111E+00    0.1062981577E-04   -0.4082125743E-05    0.1062981577E-04    0.1042876555E+00   -0.1139685480E-01   -0.4082125743E-05   -0.1139685480E-01    0.2008753228E+00
460    0.2276712705E+00    0.1288229366E-04   -0.4649056248E-05    0.1288229366E-04    0.1122889986E+00   -0.1297321224E-01   -0.4649056248E-05   -0.1297321224E-01    0.2072324357E+00
500    0.2361529442E+00    0.1464760970E-04   -0.5027802357E-05    0.1464760970E-04    0.1173448669E+00   -0.1400552740E-01   -0.5027802357E-05   -0.1400552740E-01    0.2108763215E+00
600   0.2546578909E+00    0.1961282901E-04   -0.5954278665E-05    0.1961282901E-04    0.1291960673E+00   -0.1652375880E-01   -0.5954278665E-05   -0.1652375880E-01    0.2184291775E+00
