T kappa_11 kappa_12 kappa_13 kappa_21 kappa_22 kappa_23 kappa_31 kappa_32 kappa_33
300    0.2144843123E+00    0.2524354897E-27    0.0000000000E+00   -0.1162780974E-26    0.1779332444E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.3957309757E+00
400    0.1609443493E+00    0.1167514140E-26    0.0000000000E+00   -0.5995342880E-27    0.1335191948E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2971056528E+00
460    0.1399756567E+00   -0.3818086781E-27    0.0000000000E+00   -0.4244071670E-27    0.1161239774E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2584420094E+00
500    0.1287886255E+00   -0.2353960941E-26    0.0000000000E+00    0.1726027661E-26    0.1068433266E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.2378071308E+00
600    0.1073401729E+00   -0.3786532345E-28    0.0000000000E+00    0.8764244657E-27    0.8904974127E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1982318265E+00
