T kappa_11 kappa_12 kappa_13 kappa_21 kappa_22 kappa_23 kappa_31 kappa_32 kappa_33
300    0.4852711707E-01   -0.2484911851E-28    0.0000000000E+00   -0.6707166587E-28    0.2621611698E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.1275846900E+00
400    0.2958815475E-01   -0.1750285133E-28    0.0000000000E+00    0.4455831519E-28    0.1604221358E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.8105619505E-01
460    0.2317870928E-01   -0.1065540001E-28    0.0000000000E+00    0.1835334200E-28    0.1259360375E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.6470783619E-01
500   0.2001445534E-01   -0.8991781724E-29    0.0000000000E+00   -0.1423031117E-28    0.1088905699E-01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5648733341E-01
600   0.1447878632E-01    0.9244463733E-30    0.0000000000E+00   -0.8951722382E-29    0.7902169639E-02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.4181154010E-01
